NWFSCsampleID,Species,common_name,Class,Family,Prey,Detected,station,depth,bathy.bottom.depth,lat,lon,year,month,day
52193-1040,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,61-5,500,685,44.396,-124.9914967,2019,7,28
52193-1040,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,61-5,500,685,44.396,-124.9914967,2019,7,28
52193-1040,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,1,61-5,500,685,44.396,-124.9914967,2019,7,28
52193-1040,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,61-5,500,685,44.396,-124.9914967,2019,7,28
52193-1040,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,61-5,500,685,44.396,-124.9914967,2019,7,28
52193-1040,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,61-5,500,685,44.396,-124.9914967,2019,7,28
52193-1040,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,61-5,500,685,44.396,-124.9914967,2019,7,28
52193-1040,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,61-5,500,685,44.396,-124.9914967,2019,7,28
52193-1040,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,61-5,500,685,44.396,-124.9914967,2019,7,28
52193-1040,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,61-5,500,685,44.396,-124.9914967,2019,7,28
52193-1040,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,61-5,500,685,44.396,-124.9914967,2019,7,28
52193-1040,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,61-5,500,685,44.396,-124.9914967,2019,7,28
52193-1042,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,61-5,300,685,44.396,-124.9914967,2019,7,28
52193-1042,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,61-5,300,685,44.396,-124.9914967,2019,7,28
52193-1042,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,61-5,300,685,44.396,-124.9914967,2019,7,28
52193-1042,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,61-5,300,685,44.396,-124.9914967,2019,7,28
52193-1042,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,61-5,300,685,44.396,-124.9914967,2019,7,28
52193-1042,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,61-5,300,685,44.396,-124.9914967,2019,7,28
52193-1042,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,61-5,300,685,44.396,-124.9914967,2019,7,28
52193-1042,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,61-5,300,685,44.396,-124.9914967,2019,7,28
52193-1042,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,61-5,300,685,44.396,-124.9914967,2019,7,28
52193-1042,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,1,61-5,300,685,44.396,-124.9914967,2019,7,28
52193-1042,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,61-5,300,685,44.396,-124.9914967,2019,7,28
52193-1042,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,61-5,300,685,44.396,-124.9914967,2019,7,28
52193-1042,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,61-5,300,685,44.396,-124.9914967,2019,7,28
52193-1042,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,61-5,300,685,44.396,-124.9914967,2019,7,28
52193-1042,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,1,61-5,300,685,44.396,-124.9914967,2019,7,28
52193-1042,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,61-5,300,685,44.396,-124.9914967,2019,7,28
52193-1042,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,61-5,300,685,44.396,-124.9914967,2019,7,28
52193-1042,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,1,61-5,300,685,44.396,-124.9914967,2019,7,28
52193-1042,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,61-5,300,685,44.396,-124.9914967,2019,7,28
52193-1042,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,61-5,300,685,44.396,-124.9914967,2019,7,28
52193-1042,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,61-5,300,685,44.396,-124.9914967,2019,7,28
52193-1044,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,61-5,150,685,44.396,-124.9914967,2019,7,28
52193-1044,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,61-5,150,685,44.396,-124.9914967,2019,7,28
52193-1044,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,61-5,150,685,44.396,-124.9914967,2019,7,28
52193-1044,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,61-5,150,685,44.396,-124.9914967,2019,7,28
52193-1044,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,61-5,150,685,44.396,-124.9914967,2019,7,28
52193-1044,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,61-5,150,685,44.396,-124.9914967,2019,7,28
52193-1044,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,61-5,150,685,44.396,-124.9914967,2019,7,28
52193-1044,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,61-5,150,685,44.396,-124.9914967,2019,7,28
52193-1044,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,61-5,150,685,44.396,-124.9914967,2019,7,28
52193-1044,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,61-5,150,685,44.396,-124.9914967,2019,7,28
52193-1044,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,61-5,150,685,44.396,-124.9914967,2019,7,28
52193-1044,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,61-5,150,685,44.396,-124.9914967,2019,7,28
52193-1044,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,61-5,150,685,44.396,-124.9914967,2019,7,28
52193-1044,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,61-5,150,685,44.396,-124.9914967,2019,7,28
52193-1044,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,1,61-5,150,685,44.396,-124.9914967,2019,7,28
52193-1044,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,61-5,150,685,44.396,-124.9914967,2019,7,28
52193-1044,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,61-5,150,685,44.396,-124.9914967,2019,7,28
52193-1044,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,61-5,150,685,44.396,-124.9914967,2019,7,28
52193-1044,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,61-5,150,685,44.396,-124.9914967,2019,7,28
52193-1044,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,61-5,150,685,44.396,-124.9914967,2019,7,28
52193-1044,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,61-5,150,685,44.396,-124.9914967,2019,7,28
52193-1048,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,61-5,50,685,44.396,-124.9914967,2019,7,28
52193-1048,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,61-5,50,685,44.396,-124.9914967,2019,7,28
52193-1048,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,61-5,50,685,44.396,-124.9914967,2019,7,28
52193-1048,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,61-5,50,685,44.396,-124.9914967,2019,7,28
52193-1048,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,61-5,50,685,44.396,-124.9914967,2019,7,28
52193-1048,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,61-5,50,685,44.396,-124.9914967,2019,7,28
52193-1048,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,61-5,50,685,44.396,-124.9914967,2019,7,28
52193-1048,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,61-5,50,685,44.396,-124.9914967,2019,7,28
52193-1048,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,61-5,50,685,44.396,-124.9914967,2019,7,28
52193-1048,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,61-5,50,685,44.396,-124.9914967,2019,7,28
52193-1048,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,61-5,50,685,44.396,-124.9914967,2019,7,28
52193-1048,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,61-5,50,685,44.396,-124.9914967,2019,7,28
52193-1048,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,61-5,50,685,44.396,-124.9914967,2019,7,28
52193-1048,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,61-5,50,685,44.396,-124.9914967,2019,7,28
52193-1048,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,61-5,50,685,44.396,-124.9914967,2019,7,28
52193-1048,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,61-5,50,685,44.396,-124.9914967,2019,7,28
52193-1048,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,61-5,50,685,44.396,-124.9914967,2019,7,28
52193-1048,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,61-5,50,685,44.396,-124.9914967,2019,7,28
52193-1048,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,61-5,50,685,44.396,-124.9914967,2019,7,28
52193-1048,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,61-5,50,685,44.396,-124.9914967,2019,7,28
52193-1048,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,61-5,50,685,44.396,-124.9914967,2019,7,28
52193-1051,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,61-5,0,685,44.396,-124.9914967,2019,7,28
52193-1051,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,61-5,0,685,44.396,-124.9914967,2019,7,28
52193-1051,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,61-5,0,685,44.396,-124.9914967,2019,7,28
52193-1051,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,61-5,0,685,44.396,-124.9914967,2019,7,28
52193-1051,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,61-5,0,685,44.396,-124.9914967,2019,7,28
52193-1051,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,61-5,0,685,44.396,-124.9914967,2019,7,28
52193-1051,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,61-5,0,685,44.396,-124.9914967,2019,7,28
52193-1051,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,61-5,0,685,44.396,-124.9914967,2019,7,28
52193-1051,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,61-5,0,685,44.396,-124.9914967,2019,7,28
52193-1051,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,1,61-5,0,685,44.396,-124.9914967,2019,7,28
52193-1051,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,61-5,0,685,44.396,-124.9914967,2019,7,28
52193-1051,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,61-5,0,685,44.396,-124.9914967,2019,7,28
52193-1051,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,61-5,0,685,44.396,-124.9914967,2019,7,28
52193-1051,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,61-5,0,685,44.396,-124.9914967,2019,7,28
52193-1051,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,61-5,0,685,44.396,-124.9914967,2019,7,28
52193-1051,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,61-5,0,685,44.396,-124.9914967,2019,7,28
52193-1051,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,61-5,0,685,44.396,-124.9914967,2019,7,28
52193-1051,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,61-5,0,685,44.396,-124.9914967,2019,7,28
52193-1051,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,61-5,0,685,44.396,-124.9914967,2019,7,28
52193-1051,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,61-5,0,685,44.396,-124.9914967,2019,7,28
52193-1051,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,61-5,0,685,44.396,-124.9914967,2019,7,28
52193-1052,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,61-6,500,1121,44.396315,-125.10797,2019,7,28
52193-1052,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,61-6,500,1121,44.396315,-125.10797,2019,7,28
52193-1052,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,1,61-6,500,1121,44.396315,-125.10797,2019,7,28
52193-1052,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,61-6,500,1121,44.396315,-125.10797,2019,7,28
52193-1052,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,1,61-6,500,1121,44.396315,-125.10797,2019,7,28
52193-1052,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,61-6,500,1121,44.396315,-125.10797,2019,7,28
52193-1052,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,61-6,500,1121,44.396315,-125.10797,2019,7,28
52193-1052,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,61-6,500,1121,44.396315,-125.10797,2019,7,28
52193-1052,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,61-6,500,1121,44.396315,-125.10797,2019,7,28
52193-1052,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,61-6,500,1121,44.396315,-125.10797,2019,7,28
52193-1052,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,61-6,500,1121,44.396315,-125.10797,2019,7,28
52193-1052,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,1,61-6,500,1121,44.396315,-125.10797,2019,7,28
52193-1052,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,61-6,500,1121,44.396315,-125.10797,2019,7,28
52193-1052,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,1,61-6,500,1121,44.396315,-125.10797,2019,7,28
52193-1052,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,61-6,500,1121,44.396315,-125.10797,2019,7,28
52193-1052,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,61-6,500,1121,44.396315,-125.10797,2019,7,28
52193-1052,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,61-6,500,1121,44.396315,-125.10797,2019,7,28
52193-1052,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,61-6,500,1121,44.396315,-125.10797,2019,7,28
52193-1052,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,61-6,500,1121,44.396315,-125.10797,2019,7,28
52193-1052,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,61-6,500,1121,44.396315,-125.10797,2019,7,28
52193-1052,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,61-6,500,1121,44.396315,-125.10797,2019,7,28
52193-1054,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,61-6,300,1121,44.396315,-125.10797,2019,7,28
52193-1054,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,61-6,300,1121,44.396315,-125.10797,2019,7,28
52193-1054,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,61-6,300,1121,44.396315,-125.10797,2019,7,28
52193-1054,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,61-6,300,1121,44.396315,-125.10797,2019,7,28
52193-1054,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,61-6,300,1121,44.396315,-125.10797,2019,7,28
52193-1054,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,61-6,300,1121,44.396315,-125.10797,2019,7,28
52193-1054,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,61-6,300,1121,44.396315,-125.10797,2019,7,28
52193-1054,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,61-6,300,1121,44.396315,-125.10797,2019,7,28
52193-1054,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,61-6,300,1121,44.396315,-125.10797,2019,7,28
52193-1054,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,61-6,300,1121,44.396315,-125.10797,2019,7,28
52193-1054,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,61-6,300,1121,44.396315,-125.10797,2019,7,28
52193-1054,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,61-6,300,1121,44.396315,-125.10797,2019,7,28
52193-1054,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,61-6,300,1121,44.396315,-125.10797,2019,7,28
52193-1054,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,1,61-6,300,1121,44.396315,-125.10797,2019,7,28
52193-1054,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,61-6,300,1121,44.396315,-125.10797,2019,7,28
52193-1054,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,61-6,300,1121,44.396315,-125.10797,2019,7,28
52193-1054,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,61-6,300,1121,44.396315,-125.10797,2019,7,28
52193-1054,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,1,61-6,300,1121,44.396315,-125.10797,2019,7,28
52193-1054,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,61-6,300,1121,44.396315,-125.10797,2019,7,28
52193-1054,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,61-6,300,1121,44.396315,-125.10797,2019,7,28
52193-1054,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,61-6,300,1121,44.396315,-125.10797,2019,7,28
52193-1056,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,61-6,150,1121,44.396315,-125.10797,2019,7,28
52193-1056,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,61-6,150,1121,44.396315,-125.10797,2019,7,28
52193-1056,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,61-6,150,1121,44.396315,-125.10797,2019,7,28
52193-1056,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,61-6,150,1121,44.396315,-125.10797,2019,7,28
52193-1056,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,61-6,150,1121,44.396315,-125.10797,2019,7,28
52193-1056,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,61-6,150,1121,44.396315,-125.10797,2019,7,28
52193-1056,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,61-6,150,1121,44.396315,-125.10797,2019,7,28
52193-1056,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,61-6,150,1121,44.396315,-125.10797,2019,7,28
52193-1056,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,1,61-6,150,1121,44.396315,-125.10797,2019,7,28
52193-1056,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,61-6,150,1121,44.396315,-125.10797,2019,7,28
52193-1056,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,61-6,150,1121,44.396315,-125.10797,2019,7,28
52193-1056,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,61-6,150,1121,44.396315,-125.10797,2019,7,28
52193-1056,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,61-6,150,1121,44.396315,-125.10797,2019,7,28
52193-1056,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,61-6,150,1121,44.396315,-125.10797,2019,7,28
52193-1056,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,61-6,150,1121,44.396315,-125.10797,2019,7,28
52193-1056,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,61-6,150,1121,44.396315,-125.10797,2019,7,28
52193-1056,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,61-6,150,1121,44.396315,-125.10797,2019,7,28
52193-1056,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,1,61-6,150,1121,44.396315,-125.10797,2019,7,28
52193-1056,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,61-6,150,1121,44.396315,-125.10797,2019,7,28
52193-1056,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,61-6,150,1121,44.396315,-125.10797,2019,7,28
52193-1056,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,61-6,150,1121,44.396315,-125.10797,2019,7,28
52193-1060,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,61-6,50,1121,44.396315,-125.10797,2019,7,28
52193-1060,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,61-6,50,1121,44.396315,-125.10797,2019,7,28
52193-1060,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,61-6,50,1121,44.396315,-125.10797,2019,7,28
52193-1060,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,61-6,50,1121,44.396315,-125.10797,2019,7,28
52193-1060,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,61-6,50,1121,44.396315,-125.10797,2019,7,28
52193-1060,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,61-6,50,1121,44.396315,-125.10797,2019,7,28
52193-1060,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,61-6,50,1121,44.396315,-125.10797,2019,7,28
52193-1060,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,61-6,50,1121,44.396315,-125.10797,2019,7,28
52193-1060,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,61-6,50,1121,44.396315,-125.10797,2019,7,28
52193-1060,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,61-6,50,1121,44.396315,-125.10797,2019,7,28
52193-1060,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,61-6,50,1121,44.396315,-125.10797,2019,7,28
